xe	re	ue	pe	Ee
0.77	0.125	-2	0.1	4
0.772	0.125	-2	0.1	4
0.774	0.125	-2	0.1	4
0.776	0.125	-2	0.1	4
0.778	0.125	-2	0.1	4
0.78	0.125	-2	0.1	4
0.782	0.125	-2	0.1	4
0.784	0.125	-2	0.1	4
0.786	0.125	-2	0.1	4
0.788	0.125	-2	0.1	4
0.79	0.125	-2	0.1	4
0.792	0.125	-2	0.1	4
0.794	0.125	-2	0.1	4
0.796	0.125	-2	0.1	4
0.798	0.125	-2	0.1	4
0.8	0.125	-2	0.1	4
0.802	0.125	-2	0.1	4
0.804	0.125	-2	0.1	4
0.806	0.125	-2	0.1	4
0.808	0.125	-2	0.1	4
0.81	0.125	-2	0.1	4
0.812	0.125	-2	0.1	4
0.814	0.125	-2	0.1	4
0.816	0.125	-2	0.1	4
0.818	0.125	-2	0.1	4
0.82	0.125	-2	0.1	4
0.822	0.125	-2	0.1	4
0.824	0.125	-2	0.1	4
0.826	0.125	-2	0.1	4
0.828	0.125	-2	0.1	4
0.83	0.125	-2	0.1	4
0.832	0.125	-2	0.1	4
0.834	0.125	-2	0.1	4
0.836	0.125	-2	0.1	4
0.838	0.125	-2	0.1	4
0.84	0.125	-2	0.1	4
0.842	0.125	-2	0.1	4
0.844	0.125	-2	0.1	4
0.846	0.125	-2	0.1	4
0.848	0.125	-2	0.1	4
0.85	0.125	-2	0.1	4
0.852	0.125	-2	0.1	4
0.854	0.125	-2	0.1	4
0.856	0.125	-2	0.1	4
0.858	0.125	-2	0.1	4
0.86	0.125	-2	0.1	4
0.862	0.125	-2	0.1	4
0.864	0.125	-2	0.1	4
0.866	0.125	-2	0.1	4
0.868	0.125	-2	0.1	4
0.87	0.125	-2	0.1	4
0.872	0.125	-2	0.1	4
0.874	0.125	-2	0.1	4
0.876	0.125	-2	0.1	4
0.878	0.125	-2	0.1	4
0.88	0.125	-2	0.1	4
0.882	0.125	-2	0.1	4
0.884	0.125	-2	0.1	4
0.886	0.125	-2	0.1	4
0.888	0.125	-2	0.1	4
0.89	0.125	-2	0.1	4
0.892	0.125	-2	0.1	4
0.894	0.125	-2	0.1	4
0.896	0.125	-2	0.1	4
0.898	0.125	-2	0.1	4
0.9	0.125	-2	0.1	4
0.902	0.125	-2	0.1	4
0.904	0.125	-2	0.1	4
0.906	0.125	-2	0.1	4
0.908	0.125	-2	0.1	4
0.91	0.125	-2	0.1	4
0.912	0.125	-2	0.1	4
0.914	0.125	-2	0.1	4
0.916	0.125	-2	0.1	4
0.918	0.125	-2	0.1	4
0.92	0.125	-2	0.1	4
0.922	0.125	-2	0.1	4
0.924	0.125	-2	0.1	4
0.926	0.125	-2	0.1	4
0.928	0.125	-2	0.1	4
0.93	0.125	-2	0.1	4
0.932	0.125	-2	0.1	4
0.934	0.125	-2	0.1	4
0.936	0.125	-2	0.1	4
0.938	0.125	-2	0.1	4
0.94	0.125	-2	0.1	4
0.942	0.125	-2	0.1	4
0.944	0.125	-2	0.1	4
0.946	0.125	-2	0.1	4
0.948	0.125	-2	0.1	4
0.95	0.125	-2	0.1	4
0.952	0.125	-2	0.1	4
0.954	0.125	-2	0.1	4
0.956	0.125	-2	0.1	4
0.958	0.125	-2	0.1	4
0.96	0.125	-2	0.1	4
0.962	0.125	-2	0.1	4
0.964	0.125	-2	0.1	4
0.966	0.125	-2	0.1	4
0.968	0.125	-2	0.1	4
0.97	0.125	-2	0.1	4
0.972	0.125	-2	0.1	4
0.974	0.125	-2	0.1	4
0.976	0.125	-2	0.1	4
0.978	0.125	-2	0.1	4
0.98	0.125	-2	0.1	4
0.982	0.125	-2	0.1	4
0.984	0.125	-2	0.1	4
0.986	0.125	-2	0.1	4
0.988	0.125	-2	0.1	4
0.99	0.125	-2	0.1	4
0.992	0.125	-2	0.1	4
0.994	0.125	-2	0.1	4
0.996	0.125	-2	0.1	4
0.998	0.125	-2	0.1	4
1	0.125	-2	0.1	4
